,year,month,intent,police,sex,age,race,hispanic,place,education,0
67608,2014,4,Suicide,0,M,86,White,100,Home,HS/GED,
67609,2014,5,Homicide,0,M,42,Black,100,Home,BA+,
67610,2014,1,Homicide,0,M,66,White,100,Home,Less than HS,
67611,2014,5,Homicide,0,M,29,Black,100,Trade/service area,HS/GED,
67612,2014,5,Homicide,0,M,21,Black,100,Trade/service area,HS/GED,
67613,2014,5,Homicide,0,M,23,Black,100,Home,HS/GED,
67614,2014,5,Suicide,0,M,58,White,100,Home,Less than HS,
67615,2014,4,Suicide,0,M,25,Black,100,Other unspecified,HS/GED,
67616,2014,5,Homicide,0,M,43,White,100,Trade/service area,BA+,
67617,2014,4,Homicide,0,F,63,White,100,Trade/service area,NA,
67618,2014,4,Homicide,1,M,53,White,100,NA,HS/GED,
67619,2014,5,Homicide,0,M,39,White,100,Home,HS/GED,
67620,2014,5,Homicide,0,M,46,Black,100,Street,HS/GED,
67621,2014,4,Homicide,0,M,35,Black,100,Home,Some college,
67622,2014,5,Homicide,0,M,34,Black,100,Other specified,Some college,
67623,2014,5,Suicide,0,F,52,White,100,Home,BA+,
67624,2014,5,Suicide,0,M,61,White,100,Home,HS/GED,
67625,2014,5,Suicide,0,M,55,White,100,Home,Less than HS,
67626,2014,5,Suicide,0,M,78,White,100,Home,HS/GED,
67627,2014,5,Homicide,0,M,39,Black,100,Home,HS/GED,
67628,2014,4,Homicide,0,M,36,Black,100,Home,Some college,
67629,2014,4,Suicide,0,M,88,White,100,Home,BA+,
67630,2014,5,Homicide,0,M,20,Black,100,Street,HS/GED,
67631,2014,5,Suicide,0,M,51,White,100,Home,HS/GED,
67632,2014,4,Suicide,0,F,59,White,100,Home,BA+,
67633,2014,4,Suicide,0,M,71,White,100,Industrial/construction,BA+,
67634,2014,4,Homicide,0,M,42,Black,100,Home,HS/GED,
67635,2014,5,Homicide,0,M,41,Black,100,Other unspecified,HS/GED,
67636,2014,5,Suicide,0,M,36,White,100,Home,Less than HS,
67637,2014,4,Homicide,0,F,28,Black,100,Home,HS/GED,
67638,2014,5,Suicide,0,F,54,White,100,Other unspecified,HS/GED,
67639,2014,5,Homicide,0,M,34,Black,100,Home,HS/GED,
67640,2014,5,Undetermined,0,M,17,Black,100,Home,Less than HS,
67641,2014,5,Homicide,0,M,38,White,100,Home,HS/GED,
67642,2014,5,Suicide,0,M,32,White,100,Home,Some college,
67643,2014,5,Suicide,0,M,58,Hispanic,211,Other unspecified,HS/GED,
67644,2014,6,Suicide,0,F,19,White,100,Home,Less than HS,
67645,2014,5,Homicide,0,M,20,Black,100,Street,HS/GED,
67646,2014,5,Suicide,0,M,82,White,100,Street,Some college,
67647,2014,5,Suicide,0,M,63,White,100,Home,HS/GED,
67648,2014,5,Homicide,0,M,17,Black,100,Home,HS/GED,
67649,2014,5,Homicide,0,M,31,Black,100,Street,Less than HS,
67650,2014,5,Accidental,0,M,21,White,100,Home,HS/GED,
67651,2014,5,Suicide,0,F,60,White,100,Home,Less than HS,
67652,2014,6,Suicide,0,M,50,White,100,Home,BA+,
67653,2014,5,Suicide,0,M,27,White,100,Other specified,HS/GED,
67654,2014,5,Suicide,0,F,54,White,100,Other unspecified,BA+,
67655,2014,6,Suicide,0,M,75,Black,100,Home,Some college,
67656,2014,5,Homicide,0,M,25,Black,100,Home,HS/GED,
67657,2014,5,Suicide,0,M,79,White,100,Home,HS/GED,
67658,2014,6,Suicide,0,M,28,White,100,Home,HS/GED,
67659,2014,5,Suicide,0,M,73,White,100,Home,HS/GED,
67660,2014,4,Suicide,0,M,54,White,100,Street,Some college,
67661,2014,6,Homicide,0,M,26,White,100,Home,Some college,
67662,2014,5,Homicide,0,M,20,Black,100,Home,Less than HS,
67663,2014,6,Suicide,0,M,73,White,100,Home,Less than HS,
67664,2014,6,Homicide,0,M,59,White,100,Home,HS/GED,
67665,2014,5,Suicide,0,F,53,White,100,Home,HS/GED,
67666,2014,6,Suicide,0,F,57,White,100,Other specified,HS/GED,
67667,2014,6,Suicide,0,F,63,White,100,Home,HS/GED,
67668,2014,6,Suicide,0,M,71,White,100,Trade/service area,BA+,
67669,2014,6,Suicide,0,M,38,Hispanic,211,Home,HS/GED,
67670,2014,6,Suicide,0,M,32,White,100,Other unspecified,Some college,
67671,2014,6,Homicide,0,M,34,Black,100,Home,HS/GED,
67672,2014,5,Suicide,0,F,53,White,100,Home,HS/GED,
67673,2014,6,Suicide,0,M,24,Black,100,Home,Some college,
67674,2014,6,Homicide,0,F,34,White,100,Home,HS/GED,
67675,2014,6,Suicide,0,M,41,White,100,Home,HS/GED,
67676,2014,4,Homicide,0,M,35,Black,100,Home,HS/GED,
67677,2014,6,Suicide,0,M,57,White,100,Home,Less than HS,
67678,2014,4,Homicide,0,M,37,Black,100,Home,Less than HS,
67679,2014,5,Suicide,0,M,53,White,100,Home,HS/GED,
67680,2014,4,Homicide,0,M,27,Black,100,Street,HS/GED,
67681,2014,5,Homicide,0,M,25,Black,100,Street,HS/GED,
67682,2014,6,Suicide,0,M,44,White,100,Home,BA+,
67683,2014,6,Suicide,0,F,55,White,100,Home,HS/GED,
67684,2014,6,Suicide,0,M,51,White,100,Home,HS/GED,
67685,2014,5,Suicide,0,M,44,White,100,Home,HS/GED,
67686,2014,6,Suicide,0,M,54,White,100,Home,Less than HS,
67687,2014,6,Homicide,0,F,55,Black,100,Trade/service area,BA+,
67688,2014,6,Suicide,0,M,70,Black,100,Home,Less than HS,
67689,2014,6,Homicide,0,M,48,Black,100,Home,HS/GED,
67690,2014,6,Suicide,0,M,35,Black,100,Home,Less than HS,
67691,2014,6,Suicide,0,M,82,White,100,Home,Less than HS,
67692,2014,6,Suicide,0,M,33,White,100,Home,Some college,
67693,2014,6,Suicide,0,M,24,Black,100,Home,Less than HS,
67694,2014,5,Homicide,0,M,46,Black,100,Other unspecified,BA+,
67695,2014,6,Homicide,0,M,40,Black,100,Home,HS/GED,
67696,2014,6,Homicide,0,M,32,Black,100,Street,Less than HS,
67697,2014,5,Homicide,0,M,32,Black,100,School/instiution,Some college,
67698,2014,5,Homicide,0,M,29,Black,100,Other specified,Less than HS,
67699,2014,6,Undetermined,0,F,30,White,100,Home,HS/GED,
67700,2014,6,Suicide,0,F,65,White,100,Home,Some college,
67701,2014,6,Homicide,0,M,19,Black,100,Home,HS/GED,
67702,2014,6,Homicide,0,F,18,Black,100,Trade/service area,HS/GED,
67703,2014,5,Homicide,0,M,24,Black,100,Home,Less than HS,
67704,2014,6,Homicide,0,M,24,Black,100,Home,HS/GED,
67705,2014,5,Accidental,0,M,73,White,100,Other unspecified,HS/GED,
67706,2014,6,Suicide,0,F,65,White,100,Home,BA+,
67707,2014,6,Homicide,0,F,38,White,100,Home,Some college,
67708,2014,6,Suicide,0,M,56,White,100,Home,BA+,
67709,2014,6,Suicide,0,F,39,White,100,Home,HS/GED,
67710,2014,6,Homicide,0,M,46,White,100,Home,Less than HS,
67711,2014,6,Homicide,0,M,29,Black,100,Home,Less than HS,
67712,2014,6,Suicide,0,M,42,White,100,Home,HS/GED,
67713,2014,6,Homicide,0,M,27,White,100,Home,HS/GED,
67714,2014,6,Suicide,0,F,63,White,100,Home,BA+,
67715,2014,7,Suicide,0,M,89,White,100,Other specified,Some college,
67716,2014,6,Suicide,0,M,65,White,100,Home,HS/GED,
67717,2014,6,Homicide,0,M,53,Black,100,Street,HS/GED,
67718,2014,7,Homicide,0,M,46,White,100,Home,Some college,
67719,2014,6,Suicide,0,M,70,White,100,Home,Some college,
67720,2014,7,Homicide,0,M,22,Black,100,Home,HS/GED,
67721,2014,7,Suicide,0,M,86,White,100,Home,Some college,
67722,2014,7,Accidental,0,M,53,White,100,Home,Less than HS,
67723,2014,6,Suicide,0,F,23,Black,100,Home,Some college,
67724,2014,6,Suicide,0,M,50,Black,100,Other unspecified,HS/GED,
67725,2014,7,Suicide,0,M,51,White,100,Home,HS/GED,
67726,2014,5,Homicide,0,F,25,Black,100,Home,HS/GED,
67727,2014,5,Homicide,0,M,30,White,100,Home,HS/GED,
67728,2014,6,Homicide,0,M,25,Black,100,Trade/service area,HS/GED,
67729,2014,6,Homicide,0,F,70,Black,100,Residential institution,HS/GED,
67730,2014,6,Suicide,0,M,82,White,100,Home,Some college,
67731,2014,7,Homicide,0,F,73,White,100,Home,BA+,
67732,2014,7,Suicide,0,M,39,White,100,Home,BA+,
67733,2014,7,Suicide,0,M,38,White,100,Home,HS/GED,
67734,2014,7,Homicide,0,F,48,Black,100,Street,Less than HS,
67735,2014,7,Suicide,0,M,47,White,100,Home,HS/GED,
67736,2014,7,Suicide,0,M,58,White,100,Home,Less than HS,
67737,2014,7,Suicide,0,F,43,White,100,Home,HS/GED,
67738,2014,6,Suicide,0,M,79,White,100,Home,HS/GED,
67739,2014,7,Suicide,0,M,59,White,100,Home,HS/GED,
67740,2014,7,Homicide,0,M,26,White,100,Trade/service area,BA+,
67741,2014,6,Suicide,0,F,42,White,100,Other unspecified,Some college,
67742,2014,7,Suicide,0,M,59,White,100,Home,BA+,
67743,2014,7,Suicide,0,F,54,White,100,Home,HS/GED,
67744,2014,7,Suicide,0,F,47,White,100,Home,HS/GED,
67745,2014,6,Homicide,0,M,20,Black,100,Other unspecified,Some college,
67746,2014,6,Suicide,0,M,39,White,100,Other specified,Some college,
67747,2014,6,Suicide,0,M,26,Black,100,Home,Some college,
67748,2014,7,Homicide,0,M,43,Black,100,Home,HS/GED,
67749,2014,6,Suicide,0,F,46,White,100,Home,Some college,
67750,2014,7,Homicide,0,M,52,White,100,Other specified,BA+,
67751,2014,6,Homicide,0,M,16,Black,100,School/instiution,Less than HS,
67752,2014,7,Suicide,0,M,63,White,100,Home,BA+,
67753,2014,7,Homicide,0,F,21,Black,100,Home,HS/GED,
67754,2014,7,Suicide,0,M,39,White,100,Home,HS/GED,
67755,2014,7,Suicide,0,M,82,White,100,Home,Less than HS,
67756,2014,7,Suicide,0,M,84,White,100,Home,Less than HS,
67757,2014,7,Homicide,0,M,54,Black,100,Home,Some college,
67758,2014,7,Suicide,0,M,18,White,100,Other specified,HS/GED,
67759,2014,7,Suicide,0,M,18,White,100,Home,HS/GED,
67760,2014,6,Suicide,0,M,49,Black,100,Home,HS/GED,
67761,2014,7,Suicide,0,F,35,White,100,Home,HS/GED,
67762,2014,7,Undetermined,0,M,43,Black,100,Other unspecified,HS/GED,
67763,2014,7,Homicide,0,M,46,White,100,Home,HS/GED,
67764,2014,7,Suicide,0,M,39,White,100,Home,Some college,
67765,2014,7,Homicide,0,M,35,Black,100,Home,HS/GED,
67766,2014,7,Suicide,0,F,43,White,100,Home,Less than HS,
67767,2014,7,Homicide,0,M,21,Black,100,Trade/service area,HS/GED,
67768,2014,7,Suicide,0,M,41,White,100,Home,Less than HS,
67769,2014,7,Suicide,0,M,46,White,100,Home,Some college,
67770,2014,7,Suicide,0,M,70,White,100,Home,Less than HS,
67771,2014,8,Suicide,0,F,56,White,100,Home,BA+,
67772,2014,7,Suicide,0,M,55,White,100,Home,Less than HS,
67773,2014,8,Suicide,0,M,63,White,100,Home,Less than HS,
67774,2014,7,Homicide,0,M,44,Black,100,Home,Less than HS,
67775,2014,8,Suicide,0,M,44,White,100,Home,HS/GED,
67776,2014,7,Suicide,0,M,49,White,100,Home,Some college,
67777,2014,7,Accidental,0,M,11,Black,100,Home,Less than HS,
67778,2014,6,Homicide,0,F,29,Black,100,Street,Some college,
67779,2014,7,Suicide,0,F,39,White,100,Other specified,BA+,
67780,2014,7,Suicide,0,M,61,White,100,Home,HS/GED,
67781,2014,7,Homicide,0,M,20,Black,100,Home,HS/GED,
67782,2014,7,Homicide,0,M,32,Black,100,Street,Less than HS,
67783,2014,7,Homicide,0,F,19,Black,100,Home,Less than HS,
67784,2014,8,Accidental,0,M,18,White,100,Home,HS/GED,
67785,2014,7,Accidental,0,M,17,Black,100,Other unspecified,HS/GED,
67786,2014,8,Suicide,0,M,18,White,100,Home,HS/GED,
67787,2014,7,Homicide,0,M,31,Black,100,Street,Less than HS,
67788,2014,7,Suicide,0,F,59,White,100,Home,Some college,
67789,2014,8,Suicide,0,F,17,White,100,Street,Less than HS,
67790,2014,8,Homicide,0,M,35,White,100,Home,BA+,
67791,2014,7,Suicide,0,M,42,White,100,Home,HS/GED,
67792,2014,8,Suicide,0,M,49,White,100,Home,HS/GED,
67793,2014,8,Suicide,0,M,32,Black,100,Home,HS/GED,
67794,2014,8,Suicide,0,F,50,White,100,Home,HS/GED,
67795,2014,8,Suicide,0,M,27,White,100,Home,HS/GED,
67796,2014,7,Suicide,0,F,62,White,100,Home,BA+,
67797,2014,8,Suicide,0,M,60,White,100,Home,HS/GED,
67798,2014,8,Suicide,0,M,83,White,100,Home,HS/GED,
67799,2014,8,Suicide,0,M,72,White,100,Home,HS/GED,
67800,2014,8,Suicide,0,F,69,White,100,Home,BA+,
67801,2014,8,Suicide,0,M,61,White,100,Home,Less than HS,
67802,2014,8,Homicide,0,M,41,Black,100,Trade/service area,Some college,
67803,2014,8,Suicide,0,M,64,White,100,Home,Some college,
67804,2014,8,Homicide,0,M,35,White,100,Home,HS/GED,
67805,2014,8,Homicide,0,M,34,Black,100,Street,HS/GED,
67806,2014,7,Homicide,0,F,26,Black,100,Street,Some college,
67807,2014,8,Homicide,0,M,26,Black,100,Home,HS/GED,
67808,2014,8,Suicide,0,M,54,White,100,Other unspecified,HS/GED,
67809,2014,8,Suicide,0,M,62,White,100,Home,BA+,
67810,2014,8,Suicide,0,F,76,White,100,Home,HS/GED,
67811,2014,8,Homicide,0,M,34,White,100,Home,HS/GED,
67812,2014,8,Suicide,0,M,59,White,100,Trade/service area,Some college,
67813,2014,7,Homicide,0,M,37,Black,100,Home,Some college,
67814,2014,7,Homicide,0,M,38,Black,100,Home,HS/GED,
67815,2014,8,Suicide,0,M,75,White,100,Home,HS/GED,
67816,2014,8,Homicide,0,M,41,Black,100,Other specified,HS/GED,
67817,2014,8,Suicide,0,M,44,White,100,Home,BA+,
67818,2014,4,Accidental,0,M,21,Black,100,Street,Less than HS,
67819,2014,7,Homicide,0,M,34,Black,100,Home,HS/GED,
67820,2014,8,Suicide,0,M,33,Black,100,Home,HS/GED,
67821,2014,8,Suicide,0,M,38,White,100,Trade/service area,Some college,
67822,2014,8,Suicide,0,M,55,White,100,Home,Less than HS,
67823,2014,8,Homicide,0,M,75,White,100,Home,Some college,
67824,2014,8,Suicide,0,M,12,White,100,Home,Less than HS,
67825,2014,7,Homicide,0,M,40,Black,100,Home,HS/GED,
67826,2014,8,Suicide,0,M,41,White,100,Home,Less than HS,
67827,2014,7,Suicide,0,F,62,White,100,Home,Some college,
67828,2014,7,Suicide,0,M,76,Black,100,Home,HS/GED,
67829,2014,8,Suicide,0,M,75,White,100,Home,HS/GED,
67830,2014,8,Suicide,0,M,62,White,100,Home,BA+,
67831,2014,9,Suicide,0,M,75,White,100,Home,HS/GED,
67832,2014,8,Homicide,0,M,51,White,100,Home,BA+,
67833,2014,6,Homicide,0,M,56,Black,100,Home,Less than HS,
67834,2014,8,Homicide,0,M,29,Black,100,Trade/service area,Less than HS,
67835,2014,8,Homicide,0,M,20,Black,100,Street,Some college,
67836,2014,9,Suicide,0,M,47,White,100,Home,Less than HS,
67837,2014,1,Accidental,0,F,36,White,100,Other unspecified,Some college,
67838,2014,6,Homicide,0,M,30,Black,100,Other specified,HS/GED,
67839,2014,9,Suicide,0,M,36,White,100,Other specified,HS/GED,
67840,2014,8,Homicide,0,M,40,Black,100,Home,HS/GED,
67841,2014,9,Suicide,0,M,40,White,100,Other specified,Less than HS,
67842,2014,9,Suicide,0,M,17,White,100,Home,Less than HS,
67843,2014,9,Undetermined,0,M,20,Black,100,Home,HS/GED,
67844,2014,9,Suicide,0,F,48,White,100,Home,Some college,
67845,2014,8,Suicide,0,M,61,White,100,Home,BA+,
67846,2014,9,Suicide,0,F,50,White,100,Home,BA+,
67847,2014,8,Accidental,0,M,48,Black,100,School/instiution,BA+,
67848,2014,9,Suicide,0,M,23,White,100,Home,HS/GED,
67849,2014,8,Homicide,0,M,58,White,100,Home,HS/GED,
67850,2014,9,Suicide,0,M,29,White,100,Trade/service area,HS/GED,
67851,2014,9,Homicide,0,F,34,White,100,Home,Some college,
67852,2014,9,Suicide,0,M,79,White,100,Home,Some college,
67853,2014,8,Homicide,0,F,49,Black,100,Home,BA+,
67854,2014,9,Suicide,0,M,31,Black,100,Home,Some college,
67855,2014,9,Undetermined,0,M,58,White,100,Other unspecified,Less than HS,
67856,2014,9,Suicide,0,M,44,Black,100,Home,Some college,
67857,2014,8,Suicide,0,M,38,White,100,Home,HS/GED,
67858,2014,9,Suicide,0,M,70,White,100,Home,HS/GED,
67859,2014,8,Suicide,0,F,34,White,100,Home,BA+,
67860,2014,8,Suicide,0,M,35,White,100,Home,BA+,
67861,2014,8,Suicide,0,M,57,White,100,Home,BA+,
67862,2014,8,Suicide,0,M,24,White,100,Trade/service area,Less than HS,
67863,2014,8,Homicide,0,M,29,Black,100,Other unspecified,Less than HS,
67864,2014,9,Suicide,0,M,56,Black,100,Other specified,Some college,
67865,2014,9,Homicide,0,M,34,Hispanic,211,Street,Less than HS,
67866,2014,8,Homicide,0,M,47,Black,100,Street,Less than HS,
67867,2014,8,Homicide,0,M,27,Black,100,Home,Some college,
67868,2014,9,Suicide,0,M,27,White,100,Home,BA+,
67869,2014,9,Suicide,0,M,37,White,100,Street,HS/GED,
67870,2014,9,Homicide,0,M,55,Black,100,Home,Less than HS,
67871,2014,8,Homicide,0,F,27,White,100,Street,Some college,
67872,2014,8,Homicide,0,M,22,Black,100,Street,Less than HS,
67873,2014,8,Homicide,0,M,50,Black,100,Other specified,HS/GED,
67874,2014,8,Homicide,0,M,38,Black,100,Street,HS/GED,
67875,2014,9,Suicide,0,M,30,White,100,Other unspecified,Some college,
67876,2014,7,Homicide,0,M,53,Black,100,Home,Less than HS,
67877,2014,9,Suicide,0,M,52,White,100,Home,Some college,
67878,2014,8,Homicide,0,M,27,Black,100,Home,Less than HS,
67879,2014,9,Homicide,0,M,17,Black,100,Street,Less than HS,
67880,2014,9,Accidental,0,F,29,White,100,Other unspecified,HS/GED,
67881,2014,9,Homicide,0,M,23,Black,100,Home,Less than HS,
67882,2014,9,Suicide,0,M,14,White,100,Home,Less than HS,
67883,2014,9,Suicide,0,M,22,Black,100,Street,Some college,
67884,2014,9,Suicide,0,M,54,White,100,Home,HS/GED,
67885,2014,9,Suicide,0,M,67,Black,100,Home,Some college,
67886,2014,9,Suicide,0,M,86,White,100,Home,HS/GED,
67887,2014,5,Homicide,0,M,31,White,100,Other unspecified,Less than HS,
67888,2014,9,Suicide,0,M,28,Black,100,Home,Some college,
67889,2014,8,Homicide,0,M,47,Black,100,Home,HS/GED,
67890,2014,8,Homicide,0,M,86,White,100,Home,Some college,
67891,2014,9,Suicide,0,M,55,White,100,Home,Less than HS,
67892,2014,9,Homicide,0,M,7,Black,100,Home,Less than HS,
67893,2014,9,Homicide,0,M,36,Hispanic,211,Trade/service area,Some college,
67894,2014,9,Suicide,0,M,47,White,100,Home,HS/GED,
67895,2014,9,Suicide,0,M,46,White,100,Home,BA+,
67896,2014,9,Suicide,0,M,42,White,100,Home,BA+,
67897,2014,9,Suicide,0,M,48,White,100,Home,BA+,
67898,2014,9,Suicide,0,M,52,White,100,Home,BA+,
67899,2014,9,Homicide,0,M,36,Black,100,Home,Less than HS,
67900,2014,9,Suicide,0,M,48,White,100,Home,HS/GED,
67901,2014,9,Suicide,0,M,63,White,100,Street,Some college,
67902,2014,9,Suicide,0,M,30,White,100,Home,HS/GED,
67903,2014,9,Suicide,0,M,57,White,100,Home,BA+,
67904,2014,9,Suicide,0,M,55,White,100,Farm,HS/GED,
67905,2014,9,Suicide,0,M,71,White,100,Home,Less than HS,
67906,2014,4,Suicide,0,F,63,White,998,Other unspecified,HS/GED,
67907,2014,9,Suicide,0,M,38,White,100,Home,HS/GED,
67908,2014,9,Homicide,0,M,36,Black,100,Trade/service area,HS/GED,
67909,2014,9,Homicide,0,F,29,Black,100,Home,Some college,
67910,2014,9,Homicide,0,M,33,White,100,Trade/service area,Some college,
67911,2014,9,Homicide,0,M,46,White,100,Trade/service area,BA+,
67912,2014,8,Suicide,0,M,22,Black,100,Home,HS/GED,
67913,2014,9,Homicide,0,M,34,Hispanic,211,Home,Less than HS,
67914,2014,9,Homicide,0,M,33,Black,100,Home,HS/GED,
67915,2014,9,Suicide,0,M,63,White,100,Home,HS/GED,
67916,2014,9,Homicide,0,M,42,Black,100,Street,Less than HS,
67917,2014,9,Suicide,0,M,32,Black,100,Home,Some college,
67918,2014,10,Suicide,0,M,52,White,100,Home,HS/GED,
67919,2014,9,Suicide,0,M,67,White,100,Home,HS/GED,
67920,2014,10,Suicide,0,M,19,White,100,Home,Some college,
67921,2014,9,Suicide,0,M,45,Black,100,Home,BA+,
67922,2014,10,Suicide,0,M,51,White,100,Home,Some college,
67923,2014,9,Suicide,0,M,20,White,100,Trade/service area,Some college,
67924,2014,9,Suicide,0,M,70,Black,100,Home,Some college,
67925,2014,10,Homicide,0,M,44,Black,100,Home,HS/GED,
67926,2014,10,Homicide,0,M,29,Black,100,Street,HS/GED,
67927,2014,10,Suicide,0,F,33,White,100,Home,HS/GED,
67928,2014,9,Suicide,0,M,67,White,100,Home,HS/GED,
67929,2014,9,Homicide,0,M,19,Black,100,School/instiution,HS/GED,
67930,2014,10,Suicide,0,M,86,White,100,Home,BA+,
67931,2014,10,Homicide,0,M,40,White,100,Home,Less than HS,
67932,2014,10,Suicide,0,M,65,White,100,Other specified,BA+,
67933,2014,9,Suicide,0,F,53,White,100,Home,Some college,
67934,2014,7,Accidental,0,M,35,White,100,Home,HS/GED,
67935,2014,9,Suicide,0,M,26,Black,100,Other unspecified,HS/GED,
67936,2014,10,Suicide,0,M,16,Black,100,Home,Less than HS,
67937,2014,9,Homicide,0,F,66,White,100,Home,HS/GED,
67938,2014,10,Suicide,0,M,70,White,100,Other unspecified,HS/GED,
67939,2014,10,Suicide,0,M,75,White,100,Home,Some college,
67940,2014,10,Suicide,0,M,61,White,100,Home,Some college,
67941,2014,8,Homicide,0,F,20,Black,100,Trade/service area,HS/GED,
67942,2014,10,Suicide,0,M,34,White,100,Home,Some college,
67943,2014,10,Homicide,0,M,35,Black,100,Home,Some college,
67944,2014,9,Suicide,0,M,45,White,100,Trade/service area,BA+,
67945,2014,10,Suicide,0,M,36,White,100,Home,Less than HS,
67946,2014,10,Suicide,0,F,22,White,100,Home,Some college,
67947,2014,9,Homicide,0,M,22,Black,100,Other specified,Less than HS,
67948,2014,10,Suicide,0,M,26,White,100,Home,HS/GED,
67949,2014,10,Suicide,0,M,47,White,100,Home,Some college,
67950,2014,10,Suicide,0,M,26,White,100,Home,BA+,
67951,2014,10,Suicide,0,M,23,White,100,Home,HS/GED,
67952,2014,10,Suicide,0,M,54,White,100,Home,Less than HS,
67953,2014,10,Homicide,0,M,36,White,100,Home,Less than HS,
67954,2014,9,Suicide,0,M,66,White,100,Home,Less than HS,
67955,2014,10,Suicide,0,M,75,White,100,Home,Some college,
67956,2014,10,Suicide,0,F,51,White,100,Home,Some college,
67957,2014,10,Homicide,0,M,35,Black,100,Industrial/construction,Some college,
67958,2014,10,Suicide,0,M,29,White,100,Home,HS/GED,
67959,2014,10,Homicide,0,M,45,White,100,Other specified,Less than HS,
67960,2014,10,Suicide,0,M,28,White,100,Farm,HS/GED,
67961,2014,10,Accidental,0,F,54,White,100,Other unspecified,NA,
67962,2014,10,Suicide,0,M,52,White,100,Home,Less than HS,
67963,2014,10,Homicide,0,M,34,Black,100,Other specified,Some college,
67964,2014,10,Homicide,0,M,26,Black,100,Other specified,Less than HS,
